Port Name,State,Port Code,Border,Date,Measure,Value
San Ysidro,California,2504,US-Mexico Border,Apr 2001,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2001,Personal Vehicle Passengers,2876540
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Bus Passengers,77453
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Personal Vehicles,1315519
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Personal Vehicle Passengers,2894142
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Pedestrians,1114188
San Ysidro,California,2504,US-Mexico Border,Mar 2001,Buses,9156
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Pedestrians,929809
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Personal Vehicle Passengers,2580356
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Bus Passengers,52680
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Buses,7526
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Personal Vehicles,1172889
San Ysidro,California,2504,US-Mexico Border,Feb 2001,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Pedestrians,1005265
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Buses,9739
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Bus Passengers,56936
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Personal Vehicle Passengers,2896806
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Personal Vehicles,1316730
San Ysidro,California,2504,US-Mexico Border,Jan 2001,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Buses,8976
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Personal Vehicle Passengers,2917424
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Bus Passengers,65546
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Pedestrians,681385
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Personal Vehicles,1326101
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Personal Vehicles,1248968
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Personal Vehicle Passengers,2747730
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Bus Passengers,54554
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Buses,8410
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2000,Pedestrians,519250
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Personal Vehicle Passengers,2879846
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Bus Passengers,52131
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Buses,7153
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Personal Vehicles,1309021
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Pedestrians,641446
San Ysidro,California,2504,US-Mexico Border,Oct 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Pedestrians,655765
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Personal Vehicle Passengers,2632907
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Buses,7510
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Bus Passengers,59684
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Personal Vehicles,1196776
San Ysidro,California,2504,US-Mexico Border,Sep 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Pedestrians,682501
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Personal Vehicles,1314837
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Bus Passengers,75525
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Buses,9315
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2000,Personal Vehicle Passengers,2892641
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Personal Vehicles,1297531
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Pedestrians,697891
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Personal Vehicle Passengers,2854568
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Buses,9210
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2000,Bus Passengers,83853
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Buses,8946
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Bus Passengers,65157
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Pedestrians,569077
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Personal Vehicle Passengers,277473
San Ysidro,California,2504,US-Mexico Border,Jun 2000,Personal Vehicles,1261124
San Ysidro,California,2504,US-Mexico Border,May 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,May 2000,Buses,8258
San Ysidro,California,2504,US-Mexico Border,May 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2000,Personal Vehicles,1327486
San Ysidro,California,2504,US-Mexico Border,May 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2000,Personal Vehicle Passengers,2920469
San Ysidro,California,2504,US-Mexico Border,May 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2000,Bus Passengers,63286
San Ysidro,California,2504,US-Mexico Border,May 2000,Pedestrians,638423
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Pedestrians,616572
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Personal Vehicles,1263780
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Personal Vehicle Passengers,2780316
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Buses,8740
San Ysidro,California,2504,US-Mexico Border,Apr 2000,Bus Passengers,74120
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Pedestrians,620657
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Personal Vehicles,1292514
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Buses,8462
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Bus Passengers,66056
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Personal Vehicle Passengers,2843531
San Ysidro,California,2504,US-Mexico Border,Mar 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Buses,8047
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Personal Vehicle Passengers,2514446
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Personal Vehicles,1142930
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Pedestrians,573075
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2000,Bus Passengers,60994
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Buses,8217
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Personal Vehicle Passengers,2763992
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Bus Passengers,62856
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Pedestrians,646408
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Personal Vehicles,1256360
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2000,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Buses,9299
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Bus Passengers,60617
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Personal Vehicle Passengers,2960690
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Personal Vehicles,1345768
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Pedestrians,677044
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Buses,8182
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Personal Vehicle Passengers,2594427
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Bus Passengers,62266
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Personal Vehicles,1179285
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 1999,Pedestrians,585796
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Buses,9854
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Bus Passengers,71274
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Pedestrians,656214
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Personal Vehicles,1306437
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Personal Vehicle Passengers,2874161
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Pedestrians,627532
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Personal Vehicles,1259060
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Personal Vehicle Passengers,2769932
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Bus Passengers,71131
San Ysidro,California,2504,US-Mexico Border,Sep 1999,Buses,9402
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Personal Vehicle Passengers,3004881
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Bus Passengers,79464
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Pedestrians,680331
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Personal Vehicles,1365855
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Buses,9389
San Ysidro,California,2504,US-Mexico Border,Aug 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Bus Passengers,80493
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Buses,9535
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Personal Vehicles,1323376
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Pedestrians,685464
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Personal Vehicle Passengers,2911427
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Personal Vehicles,1352453
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Bus Passengers,75250
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Pedestrians,586662
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Personal Vehicle Passengers,2975397
San Ysidro,California,2504,US-Mexico Border,Jun 1999,Buses,9534
San Ysidro,California,2504,US-Mexico Border,May 1999,Pedestrians,668692
San Ysidro,California,2504,US-Mexico Border,May 1999,Personal Vehicles,1307629
San Ysidro,California,2504,US-Mexico Border,May 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,May 1999,Buses,9564
San Ysidro,California,2504,US-Mexico Border,May 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 1999,Personal Vehicle Passengers,2876784
San Ysidro,California,2504,US-Mexico Border,May 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 1999,Bus Passengers,76320
San Ysidro,California,2504,US-Mexico Border,May 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Bus Passengers,72421
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Pedestrians,601789
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Personal Vehicle Passengers,2626593
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Personal Vehicles,1193906
San Ysidro,California,2504,US-Mexico Border,Apr 1999,Buses,8781
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Buses,8808
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Personal Vehicles,1260301
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Personal Vehicle Passengers,2772662
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Pedestrians,582152
San Ysidro,California,2504,US-Mexico Border,Mar 1999,Bus Passengers,74572
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Buses,7815
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Bus Passengers,62541
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Pedestrians,560082
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Personal Vehicle Passengers,2477730
San Ysidro,California,2504,US-Mexico Border,Feb 1999,Personal Vehicles,1126241
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Personal Vehicles,1249250
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Pedestrians,646416
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Personal Vehicle Passengers,2748350
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Bus Passengers,67749
San Ysidro,California,2504,US-Mexico Border,Jan 1999,Buses,7862
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Pedestrians,664589
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Bus Passengers,60585
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Buses,8797
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Personal Vehicles,1250021
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Personal Vehicle Passengers,2750046
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 1998,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Personal Vehicles,1147523
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Pedestrians,528592
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Buses,8609
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Bus Passengers,62679
San Ysidro,California,2504,US-Mexico Border,Nov 1998,Personal Vehicle Passengers,2524551
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Bus Passengers,69769
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Pedestrians,574620
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Personal Vehicle Passengers,2658929
San Ysidro,California,2504,US-Mexico Border,Oct 1998,Truck Containers Loaded,0
